,imagename,captions
383,Not_troll_427.jpg,roadla sandailli porappo dhaan figurunga cross panni nammala dhisai thiruppum..
384,Not_troll_428.jpg,okay okay cool down..
385,Not_troll_429.jpg,paarthu pala natkal aaiduchi... nalla irukkiyaka?
386,Not_troll_43.jpg,hihihi.. naan ninachen ninga sollitinga...
387,Not_troll_430.jpg,marupadium vellam vandha nivaranaporutkal tharappa modi stickerr ottuvangala?  illa yedapaadi sticker ottuvangala?  ore kolappama irukke...
388,Not_troll_431.jpg,adhaiyella veliya nadamaada vitta boomi thangadhennu vulla oru oorama padukka potturukkom..
389,Not_troll_432.jpg,yennava irukkum..??
390,Not_troll_433.jpg,indha kelambitomla..
391,Not_troll_434.jpg,licience xerox inga irukku original yenga??   adhu dhanga idhu!!!
392,Not_troll_435.jpg,kaalam pona kaalathula indha vilambaram vunakku thevaiya?
393,Not_troll_436.jpg,seiuradaium senjittu mulikkuradhai paaru...
394,Not_troll_437.jpg,dei! facebook meetingku ivangala yenda kuttikittu vandhinga
395,Not_troll_438.jpg,nanga romba kelamanavanga..
396,Not_troll_439.jpg,naan apidiya shock aaiten..
397,Not_troll_44.jpg,cooling glassa potta vun manasulla periya ajithkumarnu ninappo kalattuda!
398,Not_troll_440.jpg,nambikodutha panam...   vuh..vuh..vuhvuh...
399,Not_troll_441.jpg,ippa yennadhaanya solla vara..
400,Not_troll_442.jpg,yenya indha kolaveri..
401,Not_troll_443.jpg,yennadhu  b.j.p kku getout ah!!!    apo!  congressku kattavutta!!!
402,Not_troll_444.jpg,thambi.. ni adikadi namma routelaye cross panra idhu nalladhukke illa...
403,Not_troll_445.jpg,adhukku ipo yenangura..??
404,Not_troll_446.jpg,andha bayam irukkatum...
405,Not_troll_447.jpg,idhuvaraikkum panna akkaporu pathadhunnu ipo idhu veraiya..
406,Not_troll_448.jpg,vettiya irukkuradhulla nan dhaan PHD vangirukken... yenakke pottiyaa...???
407,Not_troll_449.jpg,status podalamnu onlinela orutharkuda kaanome!  #avhhh
408,Not_troll_45.jpg,vesam vesam ambuttum vesam payapullaikku...
409,Not_troll_450.jpg,idhula yedho thillalangadi velaiya irukkum pola thonudhe..!!
410,Not_troll_451.jpg,inboxkku vandha....
411,Not_troll_452.jpg,yennada nadakkudhu inga..??
412,Not_troll_453.jpg,ivangaloda periya rodhanaiya pochee...
413,Not_troll_454.jpg,vun mind voice yenakku kekkudhu..
414,Not_troll_455.jpg,No Captions
415,Not_troll_456.jpg,mandaikku mela kondai irundha matum podhadhu..  madhi vendum madhi...
416,Not_troll_457.jpg,nimmadiya vazha dhaan vida matingiringanu patha status kuda vaikka vida mattingiringale da..
417,Not_troll_458.jpg,ahaa.. oru mudivoda dhaanya irukinkanga...
418,Not_troll_459.jpg,macha saichiputta macha..
419,Not_troll_46.jpg,selfie yedukkum bodhu aankalin reaction! :P
420,Not_troll_460.jpg,konjam oovara dhaan poromo..??  povom yena pannuvanunga..
421,Not_troll_461.jpg,only body language dhaanpa vulla onnum kedaiyadhupa..
422,Not_troll_462.jpg,aai.. mariyadhai.. mariyadhai..
423,Not_troll_463.jpg,idhellam oru polappa..
424,Not_troll_464.jpg,cn apidinna cartoon network illada computer network
425,Not_troll_465.jpg,sodhanaimel sodhanai... podhumda saamy..
426,Not_troll_466.jpg,idha naal vunoda calenderla kurichi vechuko..
427,Not_troll_467.jpg,vunakku like produradhe perusu idhulla comment vera pannanuma
428,Not_troll_468.jpg,inna maple! vun posta patha mukkula yellam retham varudhu..
429,Not_troll_469.jpg,onnum solluguradhukkuilla...
430,Not_troll_47.jpg,indha yosanai yenakku thonama poche..
431,Not_troll_470.jpg,aladhinga boss nanga irukkom..
432,Not_troll_471.jpg,poodhum idhoda niruthikka..
433,Not_troll_472.jpg,ninga yavalavu nallavaru...
434,Not_troll_473.jpg,No Captions
435,Not_troll_474.jpg,aiyooo.. idhu yenga poi mudiyapogudho  theriyalaye..
436,Not_troll_475.jpg,mukkonamngal padithen vun mikkin mele..
437,Not_troll_476.jpg,sangathukku iniya iravu vanakkam!  jaihind!
438,Not_troll_477.jpg,vunnga sogam yen norai iralai pesaiidhu  thozhi...
439,Not_troll_478.jpg,"namma yaaru vambukkum ponadhulla, yaaru thumbukkum ponadhilla... naama vundu namma soli vundunu pooiduradhu.."
440,Not_troll_479.jpg,CSK daaaa...
441,Not_troll_48.jpg,idhuvaraikku yellame nalladhudhaan pooikittu irukku..
442,Not_troll_480.jpg,ini biriyani keppa..
443,Not_troll_481.jpg,summa irukuradhu kuda oru velaiya irukke..
444,Not_troll_482.jpg,ingapaaru.. idhellam romba overu paathukka..
445,Not_troll_483.jpg,profile photovullu oru ha ha kuda illa... niyellam oru pirabalama...
446,Not_troll_484.jpg,dhinamum kathi mela nadakkura maariye irukke yen polappu..
447,Not_troll_485.jpg,inimel naan pesa matten idhudhaan pesum...
448,Not_troll_486.jpg,yenda ipidi paduthuringa...
449,Not_troll_487.jpg,irukkura prechanaikku naduvula ivanunga vera...
450,Not_troll_488.jpg,aahaa... onnu kuditaingaya onnu kuditaingayaa... 
451,Not_troll_489.jpg,maranam yennum thodhu vandhadhu adhu exam yenra vadivil vandhadhu...
452,Not_troll_49.jpg,aadi maasam
453,Not_troll_490.jpg,indha photovula romba vayasana maadhiri theriudhe???
454,Not_troll_491.jpg,yennadadhu namma periyava puttukittaru..??
455,Not_troll_492.jpg,alakudadhu naan irukiren... yen inamada nii...
456,Not_troll_493.jpg,idhe velaiya dhaan alaiurana...
457,Not_troll_494.jpg,ivan vera yengala romba torture panran da..
458,Not_troll_495.jpg,leave naala mallakka paduthu koratta vittu thonguradhula yenna oru sugam..
459,Not_troll_496.jpg,yennangada mudi idhu..??  naai nakkuna maadhiri...
460,Not_troll_497.jpg,andha kodumaiya yen vaiyala yepidi solluven...
461,Not_troll_498.jpg,vunnaiya ninaikkumbodhu yennala mudiayala...
462,Not_troll_499.jpg,you are lie!
463,Not_troll_5.jpg,konjam adakki vasinga!!!
464,Not_troll_50.jpg,innum thongama yenna pannikittu irukinga???
465,Not_troll_500.jpg,pen manadhai purindhu kolla muyanra podhu...      aiyoo... ammaa...
466,Not_troll_501.jpg,yenaiya patthi andha pullaikitta yenna sonna?
467,Not_troll_502.jpg,naduroadla poi nillu lorry varum...    mela yethuvan..  poo..
468,Not_troll_503.jpg,yetti kurukula midhikkuradhukulla oodipoiru..
469,Not_troll_504.jpg,idhellam oru posta..??  karumamda..
470,Not_troll_505.jpg,yeppadiyachu samalippom
471,Not_troll_506.jpg,aiyaiyoo ingaium vandhuttana ivan..??
472,Not_troll_507.jpg,"adei! vunakkellam naduroadla silai vechu,  vunmadailla kakka aaiee poradhaipathu naan rasikkalaa...."
473,Not_troll_508.jpg,yennaiya inikkinnu ipidi vuira vangura??
474,Not_troll_509.jpg,va va vun settaiyellam adhigamaite pogudhu... idhu nalladhukkilla
475,Not_troll_51.jpg,indha payala yengaiyo patha maariye irukke..
476,Not_troll_510.jpg,sindhikka thondum padhivu..
477,Not_troll_511.jpg,facebook photovil
478,Not_troll_512.jpg,konjam iru sirichikkuren
479,Not_troll_513.jpg,yenna boss ipidi aagiduchi..
480,Not_troll_514.jpg,yosippom..
481,Not_troll_515.jpg,pasanga yellam 100 marks aana teacherunga mattum TRB-la FAIL.  yennada onnum puriyala
482,Not_troll_516.jpg,marupadium modhalla irundha..
483,Not_troll_517.jpg,nangalam vurukkulla pala perukku yosanai solravinga...  yenga kittayeva..
484,Not_troll_518.jpg,vunnai dhaan da thedikittu irundhen..
485,Not_troll_519.jpg,yennada paninga yenga ammava
486,Not_troll_52.jpg,dei dei yenkitta serious ah pesadhingada apuram yenake sirippu vandhudum
487,Not_troll_520.jpg,yen thambi namakku matum ipidi aagudhu..
488,Not_troll_521.jpg,kangalil retthakaneer varavaikkum vadhivu.
489,Not_troll_522.jpg,pesama poieru illa kalla kondi mandaiya odachiduven..
490,Not_troll_523.jpg,june 22il  thala fans yenna panna porangalo?
491,Not_troll_524.jpg,pisasu pisasu.. podanikku pinnadiya kondandhu pattasa veppainga..    nalla kuthalathula irukkavendiyathellam inga vandhu yen vusura yedukkudhunga..
492,Not_troll_525.jpg,romba nakkal viduraanya ivan..
493,Not_troll_526.jpg,ivangaloda periya akkaporagava irukkiradhu..
494,Not_troll_527.jpg,adutha 48 maninerathirku vulagam muluvadhum inaiyathalam iyangadhu- seidhi        singleah irukkura nammalalaye idhai thangikka mudiyalaye committed aanavangalam paavam..
495,Not_troll_528.jpg,inimel ipidi post  poduviya .??  apidiye oodi poieru..
496,Not_troll_529.jpg,idhellam oru polappa...
497,Not_troll_53.jpg,No Captions
498,Not_troll_530.jpg,idhukku onnum korachal illa..
499,Not_troll_531.jpg,aal pakkuradhukku oru typeah irukkane..
500,Not_troll_532.jpg,aluvaadha raasa aluvadha....  kannai thodaichikko!!!
501,Not_troll_533.jpg,aai inga paaru da comali...  ha ha ha
502,Not_troll_534.jpg,vendam...  aluduthuvan...
503,Not_troll_535.jpg,No Captions
504,Not_troll_536.jpg,ippo dhaan college vandhen.. adhukulla exama??
505,Not_troll_537.jpg,ivalo naal nalladhane irundhaan... thideernu yennaachi..??
506,Not_troll_538.jpg,idhaiye innu yavalavu naal dhaan solikittu irupinga..
507,Not_troll_539.jpg,aaavvvvv....
508,Not_troll_54.jpg,tamilisai   H raja poth played basket ball in my life..
509,Not_troll_540.jpg,aama friendu...
510,Not_troll_541.jpg,idhuvarai naan voteuh potta evanum jaichadhillai...
511,Not_troll_542.jpg,_pogumbodu kadaisia ennatha konu pogaporinga katta nendakala kelviku badil kedaichuduchi!!_ adhar kadu nember...
512,Not_troll_543.jpg,mosam poitomya.. mosam poitom...
513,Not_troll_544.jpg,ne deactivate panitupora varaikum.. nan vara matan...
514,Not_troll_545.jpg,vav! what a beautiful!!!
515,Not_troll_546.jpg,hmmhu... eduku mela pasi priyojanam illa... 
516,Not_troll_547.jpg,vunaku idhu thevaya..??
517,Not_troll_548.jpg,evan padhi paithiyama illa mullu paithiyama...
518,Not_troll_549.jpg,eppadithan kandupudikirankalo.. avvuuu...
519,Not_troll_55.jpg,nama appidiya killambiduvo adhan namku nulladhu...
520,Not_troll_550.jpg,vidukadhaiya indha valkai
521,Not_troll_551.jpg,olunga oodiru...
522,Not_troll_552.jpg,idhaiyellam nanga vasandha maaligailaye pathachi..  thaniya kudi.. thaniya kudi..
523,Not_troll_553.jpg,andha friend requestai accept panunga madam..
524,Not_troll_554.jpg,idhellam oru polappa..  thuu...
525,Not_troll_555.jpg,vungalai yellam patha yenakku sirippa irukku..
526,Not_troll_556.jpg,No Captions
527,Not_troll_557.jpg,adhu yenda yenna patthu andha kelviya ketta?
528,Not_troll_558.jpg,oruthan sekkasevanu alaga irundha porukkadhe..
529,Not_troll_559.jpg,hey! adichithokku adichithokku...
530,Not_troll_56.jpg,kovapadadhingane..
531,Not_troll_560.jpg,vunakkulam vukkarura yedathula katti vara..
532,Not_troll_561.jpg,kadupethurai my lord
533,Not_troll_562.jpg,siriche sethuten..
534,Not_troll_563.jpg,ippa idhu romba mukkiyam..
535,Not_troll_564.jpg,idhellam yenga vurupudapogudhu..
536,Not_troll_565.jpg,No Captions
537,Not_troll_566.jpg,ada yaara ivan sonnadhaiye sollikittu irukkan..
538,Not_troll_567.jpg,namma vurula ippadi oru arivaliya..
539,Not_troll_568.jpg,thathuvamellam pesuraan..  yennachu ivanukku..??
540,Not_troll_569.jpg,avanga vunakku matuma girl friend yenakkum girl griend  yeen! indha vurukke girl friend...
541,Not_troll_57.jpg,No Captions
542,Not_troll_570.jpg,kirikaala.. vudambai irumbakkikoda adamalai aaramichi veluthu vangapogudhu...
543,Not_troll_571.jpg,vungalukkuyellam vera polape kidaiyadha..??
544,Not_troll_572.jpg,amaidhi.. amaidhi... amaidhi..  yellarum sandhosama irunga..
545,Not_troll_573.jpg,aama! aama!  nambitom..
546,Not_troll_574.jpg,adikadhinga doli
547,Not_troll_575.jpg,yennadhu? idhuvum fake idya?  appo naan potta likeku commentellam?
548,Not_troll_576.jpg,dei! vunakku idhe vellaiya pochuda
549,Not_troll_577.jpg,appada.. ivunga pirachanaila nammala marandhutanunga..
550,Not_troll_578.jpg,kannairam andha weaponsah yedu...
551,Not_troll_579.jpg,naan yellam yenga yepadi irukka vendiyavan theriuma..??
552,Not_troll_58.jpg,committed ah irukkuradhu thappilla aana committed aanavanga singlenu sollikittu irukkuradhu dhaan thappu...
553,Not_troll_580.jpg,yepidi yesikkirainga paaruya..
554,Not_troll_581.jpg,ninga shut up panunga!!! 
555,Not_troll_582.jpg,apadiye oodiru raskal
556,Not_troll_583.jpg,yenna ore pattasu sathama kekkudhu...        oh... diwaliya...  sari naama namma velaiya pappom..   
557,Not_troll_584.jpg,oru poiyavadhu sol thozhi..  cupuh jaipom yendru..  yendru..  andha sollil uhir valvom..
558,Not_troll_585.jpg,pocha... vuhuhuhuh......
559,Not_troll_586.jpg,poya vengayam...
560,Not_troll_587.jpg,"indha ""thai""kulla kalyanam mudingirumnu sonniye yen theivame!    thai masame mudinjiduchu..."
561,Not_troll_588.jpg,rightu vidu..
562,Not_troll_589.jpg,kalaikkuradhukku ivaru namma piradhamar paaru...
563,Not_troll_59.jpg,sambalam vera innum podalaye! christmaskku thozhiku yedhachum gift vangi kodukkanume...
564,Not_troll_590.jpg,idhu yennoda palaiya vudambu pathukonga
565,Not_troll_591.jpg,aiyoo.. amma..
566,Not_troll_592.jpg,aiyo! semma comedy
567,Not_troll_593.jpg,yendhaneramum onlinil irundhaal ennai velaivetti illadhavanenro somberi yenro ninaikka vendam onlinil irundhukonde pala velaigalai seium thiramai kondavan naan..
568,Not_troll_594.jpg,summa irukka matingala kaalankalathuleye lollu pannikittu..
569,Not_troll_595.jpg,kelattupayle vun size yenna andha ponnu vayasenna..
570,Not_troll_596.jpg,karumam da..
571,Not_troll_597.jpg,functionkku oru nagai poduradhilla aana selfie yeduthu facebookla podurappo matum birovaiye kaaku panniduradhu...
572,Not_troll_598.jpg,indha group sarill! vanga friends naama vera groupkku povom..
573,Not_troll_599.jpg,muttham kodukka oru all kuda illaiye
574,Not_troll_6.jpg,appo nangallam yenna maanam kettavangala?
575,Not_troll_60.jpg,valkaina sila adigal vilatthan seium..
576,Not_troll_600.jpg,vunakku idhuvum venum innamum venum..
577,Not_troll_601.jpg,yenda.. vunakku vera velaiye illaiyaa..??
578,Not_troll_602.jpg,shut up you bloody mouth...
579,Not_troll_603.jpg,naanellam yenga... yepidi irukka vendiyavan!
580,Not_troll_604.jpg,thalai suttra vaikkum padhivu..
581,Not_troll_605.jpg,aahaa theriyathanama oru lusupakitta vandhu sikkitomme...
582,Not_troll_606.jpg,yenna thairiyam irundha ni yenake memes poduva...
583,Not_troll_607.jpg,yenna boss avanga vungala annannu sollittu poitanga...
584,Not_troll_608.jpg,"inboxil love panrennu sollikittu, kalattuvida paarkkuran sir.."
585,Not_troll_609.jpg,aal yarunu mattum sollu avanai nasukku nasukkunnu nasukki thokkiyerinjiduren...
586,Not_troll_61.jpg,ninga sonna sariyadhaan irukkum.. hihi..
587,Not_troll_610.jpg,adhuyellam yengalukku therium..  ni kelambuya modhalla..
588,Not_troll_611.jpg,aiyoo katteri pallu...
589,Not_troll_612.jpg,aaiyo saamy! yenagaiya irundhe ivalavu naala...
590,Not_troll_613.jpg,sathiya sodhanai..
591,Not_troll_614.jpg,ore kulappama irukke..
592,Not_troll_615.jpg,No Captions
593,Not_troll_616.jpg,wish you a happy new year chitthappu..    irukkura prechanaila ivanunga vera...
594,Not_troll_617.jpg,naan comment panra postkku varadha varadhannu yethannai thadava solkiradhu...
595,Not_troll_618.jpg,ada vekkam kettavangala.. idhukku yedhukkuda vellaium sullaiuma alaiuringa
596,Not_troll_619.jpg,nesamathaan solrigala..
597,Not_troll_62.jpg,romba bayangaramana pirabalama irupparo..
598,Not_troll_620.jpg,adhu yenna adhu vaila...
599,Not_troll_621.jpg,ninga romba alaga irukinga...
600,Not_troll_622.jpg,yedukku vambu nammalun adhaiye solluvom..
601,Not_troll_623.jpg,nammala vida kova kaarana irukkane....
602,Not_troll_624.jpg,yena solla varinga onnum puriyala brother
603,Not_troll_625.jpg,indha karumathai yellam indha rendu kannala pakka vendirukku
604,Not_troll_626.jpg,aiyoo.. ivanungakitta mattikittu naan padura avasthai irukke....
605,Not_troll_627.jpg,yenne avana adichinga..??  nane yevalavu prechanaila irukken yenkitta vandhu...  sasikalapushpa maasamaiducha illaiyannu kekkuran..
606,Not_troll_628.jpg,patha apidi theriyalaiya..
607,Not_troll_629.jpg,adhane pathen..
608,Not_troll_63.jpg,podhum idhoda nippattu...   yennala mudiyala
609,Not_troll_630.jpg,inaikku yenna seiya kathirukkannu theriyallaiye..
610,Not_troll_631.jpg,indha kattai indha mannula molacha maram da.. yerichalum podhachalum inga dhaan..
611,Not_troll_632.jpg,No Captions
612,Not_troll_633.jpg,yeppa innaikku vunakku pirandhanaalampa...  adhaan treat kettu letter koduthanupirukka...
613,Not_troll_634.jpg,padikadha muttannu dhane padichi padichi sonnen....
614,Not_troll_635.jpg,vitta nammala kirukkan aakkiruvainga pola...
615,Not_troll_636.jpg,"namma yaru vambukkum poradhilla, yaru thumbukkum poradhilla.. naama vundu naama soli vundunnu poiruradhu.."
616,Not_troll_637.jpg,ah... ah... ah... aiiiyoo...
617,Not_troll_638.jpg,No Captions
618,Not_troll_639.jpg,oru poiyavadhu sollu bai.. biriyani tharukiren yendru... andha sollil uyir vazhven..
619,Not_troll_64.jpg,naan yelavadhu passunga! ninga SSLC failunga!
620,Not_troll_640.jpg,aiyoo! leaveuh  mundinjiduche naan yenna seiven!
621,Not_troll_641.jpg,ha ha ha...  sathama sirichiten..
622,Not_troll_642.jpg,vechiruppaaru vechiruppaaru!yethanai naalukunu naanum pakkuren....
623,Not_troll_643.jpg,aiyo indha varushamum namakku oru love set aagalaye... yellarum siripangale..  alakkudadhu ne yen azhara... ni single da.. adhudhaan kettadhu da..
624,Not_troll_644.jpg,goiyala! ni yennai love pannina naan vunnai love panniye aaganuma...
625,Not_troll_645.jpg,Why Laughing Ya..?
626,Not_troll_646.jpg,No Captions
627,Not_troll_647.jpg,sariyana comedy peiceuh pola...
628,Not_troll_648.jpg,yenna rhyminga pesuran..
629,Not_troll_649.jpg,aiyo kodai vidichikitu pora peiyavare! vanakkamunga...
630,Not_troll_65.jpg,punai ilaicha yeli love panna kuppidumma.. andha maadiri irukku idhu
631,Not_troll_650.jpg,No Captions
632,Not_troll_651.jpg,aiyya!  facebookla vunakku oru chinnavidu kekkudha...
633,Not_troll_652.jpg,aiyo ivankitta pesi pesi yen mulai ivanukku friend aaiduche..
634,Not_troll_653.jpg,yenna oru putthisaalithanam...
635,Not_troll_654.jpg,chocolate thina sonna kaludha paper ah thinnudhu..
636,Not_troll_655.jpg,yeppa pathalum onlinelaye irukkiya vunakku vera velaiye illaiya....     oru banku onnu katti vidunga nadathurom
637,Not_troll_656.jpg,ni!  adivanga pora...
638,Not_troll_657.jpg,hello!  naan romba seriousa pesikittu irukken sir...
639,Not_troll_658.jpg,kadaisi maavula sutta dhosai maadhiri irundhukittu panra velaiya paaru..
640,Not_troll_659.jpg,"Sunday vandha podhum...  indha cutting kadakaaranaium,  kasappu kadakaaranaium kailaye pudikkave mudiyadhu.  overa buildup pannuvanga..."
641,Not_troll_66.jpg,indha vun kadalaiyoda indha kadalaium podu!!!
642,Not_troll_660.jpg,aaniye pudinga vendam..
643,Not_troll_661.jpg,poi..! poi..!! poi..!!! yarum nambadhinga..
644,Not_troll_662.jpg,iniya iravu vanakkam
645,Not_troll_663.jpg,vunakku 24 hours time tharen nalla yosicchi mudivu yedu
646,Not_troll_664.jpg,oosi sarakku adicha ipidi dhaan aagum..
647,Not_troll_665.jpg,yennada idhu.. yenna pechu pesikittu irukkan yedhukkeduthalum yedakku madakkaave
648,Not_troll_666.jpg,nalla kuthalathula irukkavendiyadhellam inga vandhu yen uyirai vandhurainga...
649,Not_troll_667.jpg,yepidi yen rajathandhiram..
650,Not_troll_668.jpg,yempa paavam namma baluvai yen thitra...
651,Not_troll_669.jpg,No Captions
652,Not_troll_67.jpg,kulandhaigal thinathai munittu annan ippo yellorukkum rs 2000 kodupparu..
653,Not_troll_670.jpg,anaivarukkum tamil puthandu valthukkal
654,Not_troll_671.jpg,andha pakkam oodi poiuru inimel naan vunnai inga pakka kudadhu
655,Not_troll_672.jpg,apidiyellam nadakkadhu nadakkavum kudadhu..
656,Not_troll_673.jpg,yenakke alvava?
657,Not_troll_674.jpg,aaviya vida mosamana paviya iruppan polaye...
658,Not_troll_675.jpg,oohhh...  ivarudhaan ninga sonna meme createra..
659,Not_troll_676.jpg,velaiya vitutu vandhu visarikkura vishiyamaya idhu..
660,Not_troll_677.jpg,azhaga irundhutta yevalo pirachanaigalai samalikka vendirukku
661,Not_troll_678.jpg,haiyo... haiyo..
662,Not_troll_679.jpg,ivinga alaparai thanga mudiyalaiye...
663,Not_troll_68.jpg,padikkadhavan paperla kainattu vekkuran..  padichavan phonela kainattu vekkuran... avalo dhaan vishiyam
664,Not_troll_680.jpg,oru vurla oru patti vadai suttukittu irundhucham...
